movie_id,title,release_year,genres,budget,original_language,original_title,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,vote_average
2148,House,1986,Comedy-Horror,3000000,en,House,/3kaVRZ3VU8CE7qcrraqmBc0BLW6.jpg,New World Pictures,United States of America,1986-02-28,0.0,93.0,English,5.8
2149,House II: The Second Story,1987,Comedy-Fantasy-Horror,0,en,House II: The Second Story,/gv4mBZfv09eEW4Sv5ZZmalMDYlA.jpg,New World Pictures-Sean S. Cunningham Films,United States of America,1987-05-14,7800000.0,88.0,Český-English,5.0
2152,Air Bud: Golden Receiver,1998,Children's-Comedy-Family,0,en,Air Bud: Golden Receiver,/8iy8JlIgLPACRR32wzTJBpZ3iMk.jpg,Dimension Films,Canada-United States of America,1998-08-14,10224116.0,90.0,English,4.6
2154,How Stella Got Her Groove Back,1998,Comedy-Drama-Romance,20000000,en,How Stella Got Her Groove Back,/5pfHUueAIYMUICAOAGpmsJPIwLz.jpg,Twentieth Century Fox Film Corporation,United States of America,1998-08-14,37672350.0,124.0,English,6.0
2159,Henry: Portrait of a Serial Killer,1990,Crime-Drama-Horror-Thriller,111000,en,Henry: Portrait of a Serial Killer,/jE9bDB7v7lMED5PWpPMsmc3SzlI.jpg,Maljack Productions,United States of America,1986-09-24,0.0,83.0,English,6.8
2160,Rosemary's Baby,1968,Drama-Horror-Mystery-Thriller,3200000,en,Rosemary's Baby,/kqA1pt9ovovArgJZi2Lu4Unf6He.jpg,Paramount Pictures-William Castle Productions,United States of America,1968-06-12,33395426.0,136.0,English,7.5
2163,Attack of the Killer Tomatoes!,1980,Comedy-Horror-Science Fiction,90000,en,Attack of the Killer Tomatoes!,/3vohBv1acbgscmf0lODu5AbCKF2.jpg,Four Square Productions,United States of America,1978-10-01,0.0,87.0,English,4.7
2164,Surf Nazis Must Die,1987,Drama-Horror-Science Fiction,0,en,Surf Nazis Must Die,/ntK9jm6IeTs0mxID4VKXTL8RpZS.jpg,,United States of America,1987-07-03,0.0,83.0,English-Italiano-Pусский,3.5
2166,Return to Paradise,1998,Drama-Romance-Thriller,0,en,Return to Paradise,/gXVFFaoePdyxsHnfYh6paqYgY2K.jpg,Propaganda Films-PolyGram Filmed Entertainment-Tetragram,United States of America,1998-08-10,0.0,109.0,English,6.5
2167,Blade,1998,Action-Adventure-Horror,45000000,en,Blade,/r0RQ9ZOEZglLOeYDNJTehVTRoR6.jpg,New Line Cinema-Amen Ra Films-Imaginary Forces-Marvel Enterprises,United States of America,1998-08-21,131183530.0,120.0,Pусский-English,6.5
2168,Dance with Me,1998,Drama-Music-Romance,0,en,Dance with Me,/5BVHdE90wQullQl63oTjHbcSJLS.jpg,Columbia Pictures-Mandalay Entertainment,United States of America,1998-08-21,15.0,126.0,English,5.6
2169,Dead Man on Campus,1998,Comedy,0,en,Dead Man on Campus,/aZ0RzokVfR7ocmX0E3xy8mYrkOm.jpg,Paramount Pictures-MTV Films,United States of America,1998-08-21,0.0,96.0,English,5.6
2170,Wrongfully Accused,1998,Action-Adventure-Comedy,0,en,Wrongfully Accused,/ousjLwEsflxfiAYPAwllEb4dz3m.jpg,Pathé Films-Warner Bros.-Morgan Creek Productions,United States of America,1998-08-21,0.0,87.0,English,5.7
2174,Beetlejuice,1988,Comedy-Fantasy,15000000,en,Beetlejuice,/gWnW7vxm8yr01TVLQhL4aI02orp.jpg,"Geffen Company, The-Warner Bros.",United States of America,1988-02-29,73326666.0,92.0,English,7.1
2175,Déjà Vu,1997,Drama-Romance,0,en,Déjà Vu,/2BeYSPf181arGt4lWhRmpfBKFWm.jpg,"Rainbow Film Company, The-Revere Entertainment-Jagtoria Films",United States of America,1998-04-22,0.0,117.0,English,8.0
2176,Rope,1948,Crime-Drama-Mystery-Thriller,1500000,en,Rope,/8JUyhb3j4d4KMPizrPUyDcYfovY.jpg,Transatlantic Pictures-Warner Bros.-Metro-Goldwyn-Mayer (MGM),United States of America,1948-08-23,2200000.0,80.0,English,7.8
2177,Family Plot,1976,Comedy-Crime-Thriller,2000000,en,Family Plot,/6VPkrvTFpTGb4QJFWceMd6Y7IPp.jpg,Universal Pictures,United States of America,1976-04-09,7900000.0,121.0,English,6.7
2178,Frenzy,1972,Crime-Drama-Mystery-Thriller,3500000,en,Frenzy,/4SFvqrlSigAt9tnhXFSMyKeJWQk.jpg,Universal Pictures,United Kingdom,1972-05-25,12600000.0,116.0,English,7.2
2179,Topaz,1969,Action-Drama-Mystery-Thriller,4000000,en,Topaz,/8u7vxykCVZoaxNocLbpstv3IFNK.jpg,Universal Pictures,United States of America,1969-12-18,6000000.0,143.0,English-Français-Pусский-Español,6.1
2180,Torn Curtain,1966,Mystery-Thriller,3000000,en,Torn Curtain,/pwiU7euYflFMaUbatvX3La0YgtO.jpg,Universal Pictures,United States of America,1966-07-13,13000000.0,128.0,English-Deutsch-Norsk-svenska,6.4
2181,Marnie,1964,Crime-Drama-Mystery-Thriller,2135161,en,Marnie,/hBYHdsSxOA2zQLiuiJyPsk9IhUw.jpg,Universal Pictures,United States of America,1964-07-09,7000000.0,130.0,English-Español,7.2
2185,I Confess,1953,Crime-Drama-Thriller,0,en,I Confess,/c6p42IXpKE3fgXMIgxO4zqUWiGs.jpg,Warner Bros.,United States of America,1953-02-28,0.0,95.0,English-Français-Deutsch-Italiano,7.0
2186,Strangers on a Train,1951,Crime-Drama-Film-Noir-Thriller,1200000,en,Strangers on a Train,/akslUekHOWvE0UFBVb4GRkxRRoi.jpg,Warner Bros.,United States of America,1951-06-18,7000000.0,101.0,Français-English,7.6
2187,Stage Fright,1950,Mystery-Thriller,0,en,Stage Fright,/1W7RzrENooOXQVeYMlF8Vx3EpAk.jpg,Warner Bros.,United Kingdom,1950-02-23,0.0,110.0,English,6.8
2188,54,1998,Drama-Music,13000000,en,54,/sDYmpuHtbm4uhmcbLHlrMpY2Cfl.jpg,Redeemable Features-FilmColony-Miramax-Dollface,United States of America,1998-08-28,16757163.0,106.0,English,5.5
2193,Willow,1988,Action-Adventure-Drama-Fantasy,35000000,en,Willow,/uxB76XmAMEFeeaRqsPAVumn6rTE.jpg,Lucasfilm-Metro-Goldwyn-Mayer (MGM)-Imagine Films Entertainment,United States of America,1988-05-01,57269863.0,126.0,English,6.9
2195,Dirty Work,1998,Comedy,0,en,Dirty Work,/5sM32j8VhLMaPo27zFqbsEXhe7l.jpg,Robert Simonds Productions-Metro-Goldwyn-Mayer (MGM),Canada-United States of America,1998-06-12,0.0,82.0,English,6.5
2196,Knock Off,1998,Action-Adventure-Thriller,33000000,en,Knock Off,/pDGYcWlxSUwX3oibN8owWYZvjAu.jpg,TriStar Pictures-Film Workshop-MDP Worldwide-Knock Films A.V.V.-Val D'Oro Entertainment,Aruba-Hong Kong-United States of America,1998-09-04,0.0,91.0,English-Italiano,4.7
2197,Firelight,1997,Drama-Romance,0,en,Firelight,/sFADjkWqFezpOmNEmBCXOxJvTSR.jpg,Hollywood Pictures-Wind Dancer Productions,United Kingdom-United States of America,1997-09-14,0.0,103.0,English-Français,7.0
2198,Modulations,1998,Documentary,0,en,Modulations,/gNQOhfUPPzWX1gIraRW60FbX0kH.jpg,,,1998-09-18,0.0,75.0,English,8.5
2199,Phoenix,1998,Crime-Drama-Romance-Thriller,0,en,Phoenix,/enUCZk5FiHxhYmXTKla1UTN4nnl.jpg,,United States of America,1998-09-04,0.0,107.0,English,5.2
2200,Under Capricorn,1949,Drama,0,en,Under Capricorn,/gBRR6vYZNyXij4Cdf6khIQPS68q.jpg,Transatlantic Pictures-Warner Bros.,United Kingdom,1949-09-08,0.0,108.0,English,6.1
2202,Lifeboat,1944,Drama-Thriller-War,1590000,en,Lifeboat,/uptFcaNThH0p2nl0BIqbbdsM850.jpg,Twentieth Century Fox Film Corporation,United States of America,1944-01-11,0.0,96.0,English-Français-Deutsch,7.3
2203,Shadow of a Doubt,1943,Crime-Drama-Film-Noir-Thriller,0,en,Shadow of a Doubt,/yOh2tz9FlQ6D89qOqHBpScv5tBP.jpg,Universal Pictures-Skirball Productions,United States of America,1943-01-16,0.0,108.0,English,7.5
2204,Saboteur,1942,Thriller-War,0,en,Saboteur,/x5l97t0FqYKisYNcEbwHWPvnBUH.jpg,Universal Pictures,United States of America,1942-04-24,0.0,108.0,English,6.8
2205,Mr. & Mrs. Smith,1941,Comedy-Romance,0,en,Mr. & Mrs. Smith,/lY3Jd8O8Oz6aMpasPFBzHASzLQd.jpg,RKO Radio Pictures,United States of America,1941-01-30,0.0,95.0,English,5.7
2206,Suspicion,1941,Mystery-Thriller,1103000,en,Suspicion,/nrEibqzRYf6d2oeVlotdj25mm2s.jpg,RKO Radio Pictures,United States of America,1941-11-14,4500000.0,99.0,English,7.1
2207,Jamaica Inn,1939,Adventure-Crime-Drama,0,en,Jamaica Inn,/80V3ScsMRzsuLF0T17SlRN4tiah.jpg,Mayflower Pictures Corporation,United Kingdom,1939-05-11,0.0,108.0,English,5.6
2209,Young and Innocent,1937,Crime-Drama-Thriller,0,en,Young and Innocent,/8teH96d4Hcg1BWwCePXcuHrcYxw.jpg,Gaumont British Picture Corporation,United Kingdom,1937-11-01,0.0,83.0,English,6.8
2210,Sabotage,1936,Mystery-Thriller,0,en,Sabotage,/9DM9MPN6jtvIhqvadCFTPBQZwiW.jpg,Gaumont British Picture Corporation,United Kingdom,1936-12-02,0.0,76.0,English,6.7
2211,Secret Agent,1936,Thriller,0,en,Secret Agent,/i1LsfCAuZWZsI5S5ewvQ3RCrXOc.jpg,Gaumont British Picture Corporation,United Kingdom,1936-06-12,0.0,86.0,English-Italiano,6.7
2213,Waltzes from Vienna,1933,Comedy-Musical,0,en,Waltzes from Vienna,/jnXsVjBSfcgRxFOmxZpbwCe2Mrg.jpg,Gaumont British Picture Corporation,United Kingdom,1934-01-31,0.0,81.0,English,4.8
2214,Number Seventeen,1932,Crime-Mystery-Thriller,0,en,Number Seventeen,/quGnSVNAmuXNCQAZepRyrd89Coo.jpg,British International Pictures (BIP),United Kingdom,1932-07-18,0.0,63.0,English,5.3
2215,Rich and Strange,1932,Comedy-Drama-Romance-Thriller,0,en,Rich and Strange,/eDMrDdi85s2kHU1tBR5jS5lStkb.jpg,British International Pictures (BIP),United Kingdom,1931-12-10,0.0,83.0,English,5.5
2217,Elstree Calling,1930,Comedy-Music-Musical,0,en,Elstree Calling,/lEcipqsopVzxviueMscA0BHBiul.jpg,British International Pictures (BIP),United Kingdom,1930-02-01,0.0,86.0,English,3.8
2219,Murder!,1930,Mystery-Thriller,0,en,Murder!,/xnxsea6yRsLYaE69sPy69fjhDbi.jpg,British International Pictures (BIP),United Kingdom,1930-07-31,0.0,104.0,English,6.3
2221,Blackmail,1929,Crime-Drama-Thriller,0,en,Blackmail,/u27rAiqJ305y6a4pUnW7cACQT0h.jpg,British International Pictures (BIP),United Kingdom,1929-06-30,0.0,84.0,English,6.8
2222,Champagne,1928,Comedy,0,en,Champagne,/uQ4J0umdET3WHPHd6VsDpIoddnx.jpg,British International Pictures (BIP),United Kingdom,1928-08-19,0.0,93.0,English,5.6
2224,Downhill,1927,Drama,0,en,Downhill,/p3ZTJIjcl1jBzlXfrmQXFbjvtCy.jpg,Gainsborough Pictures,United Kingdom,1927-10-24,0.0,110.0,No Language,6.3
2225,Easy Virtue,1927,Drama-Thriller,0,en,Easy Virtue,/blrQSfCOBJAKxWptjRnVI3AYvH2.jpg,Gainsborough Pictures,,1928-03-05,0.0,79.0,English,5.4
2231,Rounders,1998,Crime-Drama,12000000,en,Rounders,/j5IzmdWdO5CqgeoyJLZ1dO7w375.jpg,Miramax Films-Spanky Pictures,United States of America,1998-09-11,22921898.0,121.0,Pусский-English-עִבְרִית,6.9
2232,Cube,1997,Mystery-Sci-Fi-Science Fiction-Thriller,250000,en,Cube,/u50r6chJGO2iqxVAvtQ07obiCkB.jpg,Téléfilm Canada-Feature Film Project-Cube Libre-Harold Greenberg Fund-Odeon Films-Ontario Film Development Corporation-Viacom Canada,Canada,1997-09-09,501818.0,90.0,Deutsch-English,6.9
2233,Digging to China,1998,Drama,0,en,Digging to China,/7EGGfidMvY8xOGP0JjByWOoRHor.jpg,"Davis Entertainment Classics-Digging to China LLC-Ministry of Film, The",United States of America,1997-07-07,33556.0,98.0,English-Italiano,6.5
2234,Let's Talk About Sex,1998,Drama,0,en,Let's Talk About Sex,/59uXfJH41SvByO9CXfQ5ATkEN26.jpg,,,1998-09-11,0.0,82.0,,0.0
2235,One Man's Hero,1999,Action-Drama-History-War-Western,0,en,One Man's Hero,/vgvVNmCybkmOtaSXpSG7aONQrJ2.jpg,Filmax-Silver Lion Films-Televisa S.A. de C.V.-Arco Films S.L-Hool/Macdonald Productions-Producciones San Patricia,United States of America-Mexico-Spain,1999-08-02,0.0,121.0,English,9.3
2236,Simon Birch,1998,Comedy-Drama-Family,20000000,en,Simon Birch,/wB6JV6KflRFoNpVnJxR99fhgTJ3.jpg,Caravan Pictures-Hollywood Pictures,United States of America,1998-09-11,18253415.0,114.0,English,6.5
2237,Without Limits,1998,Drama,25000000,en,Without Limits,/3l6XZ9N9hOzVgXTsI2uYVFK0UPX.jpg,Cruise/Wagner Productions-Warner Bros.,United States of America,1998-09-11,777423.0,117.0,English,6.4
2240,My Bodyguard,1980,Drama-Family,0,en,My Bodyguard,/v0AgK10BeuLloxTiXLWYFZ6DmWN.jpg,Twentieth Century Fox Film Corporation-Melvin Simon Productions-Market Street Productions,United States of America,1980-07-11,22482952.0,96.0,English,6.2
2241,Class,1983,Comedy-Drama,0,en,Class,/vh6tuoD9GIT8WpV3Nhob95OLGai.jpg,Orion Pictures,United States of America,1983-07-22,0.0,98.0,English,5.8
2242,"Grandview, U.S.A.",1984,Drama,0,en,"Grandview, U.S.A.",/uv050doScga5vL2dkq0fhvVEcB1.jpg,CBS Entertainment Productions,United States of America,1984-08-03,0.0,97.0,English,5.8
2243,Broadcast News,1987,Comedy-Drama-Romance,20000000,en,Broadcast News,/lbuBF2FbPqFoMSIY8BsXNMMhctR.jpg,Gracie Films-Twentieth Century Fox Film Corporation-Amercent Films-American Entertainment Partners L.P.,United States of America,1987-12-16,51249404.0,133.0,English,6.8
2245,Working Girl,1988,Comedy-Drama-Romance,28000000,en,Working Girl,/nuI5dlPhKb0H1wyn85fIJirdwpX.jpg,Twentieth Century Fox Film Corporation,United States of America,1988-12-20,103173635.0,114.0,Deutsch-English,6.5
2247,Married to the Mob,1988,Comedy-Crime-Romance,10000000,en,Married to the Mob,/wQAJv7qukZSd7grUWmXf6vt4OXC.jpg,Orion Pictures-Mysterious Arts-Orion Pictures Corporation,United States of America,1988-08-19,21486757.0,104.0,English,5.8
2248,Say Anything...,1989,Comedy-Drama-Romance,0,en,Say Anything...,/oVlRVSZx5IpQCC6uymBYpP1fggB.jpg,Gracie Films-Twentieth Century Fox Film Corporation,United States of America,1989-04-14,20036737.0,100.0,English,7.2
2249,My Blue Heaven,1990,Action-Comedy,0,en,My Blue Heaven,/4rTJLIBocmu1WjadfcZL2nsivZd.jpg,Warner Bros.,United States of America,1990-08-17,0.0,97.0,English-Magyar,6.0
2250,Men Don't Leave,1990,Drama,0,en,Men Don't Leave,/nG4QJg4ukabGAgbmANMCNBxUtp1.jpg,"Geffen Company, The-Warner Bros.",United States of America,1990-02-02,0.0,115.0,English,6.6
2252,Hero,1992,Comedy-Drama-Mystery-Thriller,42000000,en,Hero,/gT4qFlAcRcMvOanRPjke3MOSZGo.jpg,Columbia Pictures,United States of America,1992-10-02,0.0,117.0,English,6.3
2253,Toys,1992,Action-Comedy-Fantasy-Science Fiction,0,en,Toys,/ea5W7Py440QZS38B6TaX1ja1TlN.jpg,Twentieth Century Fox Film Corporation-Baltimore Pictures,United States of America,1992-12-18,23278931.0,118.0,English,5.0
2254,Choices,1981,Drama,0,en,Choices,/sBil9Kaknw9njsOyLEcICIQgl8l.jpg,,,1981-10-01,0.0,90.0,English,0.0
2255,Young Doctors in Love,1982,Comedy,0,en,Young Doctors in Love,/9tiVp0TJRNcxrswAtOMKHa9OTmO.jpg,Twentieth Century Fox Film Corporation-ABC Motion Pictures,United States of America,1982-07-16,30688860.0,96.0,English,5.2
2256,Parasite,1982,Horror-Sci-Fi-Science Fiction,800000,en,Parasite,/eeUsgJrjZIMRFOVIOzFVERsQiPV.jpg,,United States of America,1982-03-12,7000000.0,85.0,English,5.1
2257,No Small Affair,1984,Comedy-Drama-Music-Romance,0,en,No Small Affair,/s2VU2KPRZrLOvvALKo2Y39Z2SbL.jpg,Delphi II Productions,United States of America,1984-11-09,0.0,102.0,English,5.4
2259,Blame It on Rio,1984,Comedy-Romance,0,en,Blame It on Rio,/34Rg7Eh9TxdKweL0Ugba0HElgAF.jpg,Sherwood,United States of America,1984-02-17,18600000.0,100.0,English-Français-Español,5.9
2260,Wisdom,1986,Action-Crime-Drama,0,en,Wisdom,/6Srtr5FffISxMcrc2y8TN5Wclcv.jpg,Gladden Entertainment,United States of America,1986-12-31,0.0,109.0,English,5.9
2261,One Crazy Summer,1986,Comedy-Drama-Family-Romance,0,en,One Crazy Summer,/fFqMnlM6C2wLLbtno6LO5PtuRO6.jpg,A&M Films,United States of America,1986-08-08,0.0,89.0,English,6.4
2262,About Last Night...,1986,Comedy-Drama-Romance,0,en,About Last Night...,/mBHRjyhRG01MGyv5re7xvGLgVWB.jpg,TriStar Pictures-Delphi V Productions,United States of America,1986-07-02,38702310.0,113.0,English,5.6
2264,We're No Angels,1989,Comedy-Crime-Drama,20000000,en,We're No Angels,/9he4Lp6Wkc9X7O46wMn92Ei6lB1.jpg,Paramount Pictures,United States of America,1989-12-15,0.0,106.0,English-Magyar-Italiano,5.6
2267,Mortal Thoughts,1991,Mystery-Thriller,8000000,en,Mortal Thoughts,/xXWYaBHxe5qxkADZeNfdfpb8Yj.jpg,Columbia Pictures,United States of America,1991-04-19,0.0,104.0,English,5.3
2269,Indecent Proposal,1993,Drama,38000000,en,Indecent Proposal,/tBsmJ9owjjnT4rO4kE1mOzxQAJc.jpg,Paramount Pictures,United States of America,1993-04-07,266614059.0,117.0,English,5.8
2271,Permanent Midnight,1998,Drama-Romance,0,en,Permanent Midnight,/vbI0JizS0SmWzRm9wQXqjcL3mVz.jpg,JD Productions-Artisan Entertainment,United States of America,1998-09-12,0.0,88.0,English,6.0
2272,One True Thing,1998,Drama-Romance,0,en,One True Thing,/6pW6exNLIhh8Y8iGStDGFpE3L7.jpg,Universal Pictures,United States of America,1998-09-18,0.0,127.0,English,6.2
2273,Rush Hour,1998,Action-Comedy-Crime-Thriller,33000000,en,Rush Hour,/jdfxpW5LF36sHsHjyH8CMBEG4TF.jpg,New Line Cinema,United States of America,1998-09-18,244386864.0,98.0,English,6.8
2274,Lilian's Story,1995,Drama,0,en,Lilian's Story,/7sl2VNfEPR2JnGhF0yZ1P4uT9de.jpg,Movieco Australia,Australia,1996-05-09,0.0,94.0,English,6.0
2275,Six-String Samurai,1998,Action-Adventure-Sci-Fi-Science Fiction,2000000,en,Six-String Samurai,/8uTLYIaRBx1xZ1WXO5ksuAmqTW7.jpg,HSX Films,United States of America,1998-09-18,124494.0,91.0,English,5.8
2277,Somewhere in the City,1997,Comedy-Drama,0,en,Somewhere in the City,/ayTWXXVfvoVrmHe9g18c7ecpVMw.jpg,Sideshow Pictures,,1998-06-11,0.0,94.0,English,0.0
2278,Ronin,1998,Action-Adventure-Crime-Thriller,55000000,en,Ronin,/UoFUXemMYGKuCN01Y111JlPjjr.jpg,United Artists-FGM Entertainment,France-United Kingdom-United States of America,1998-09-25,41610884.0,122.0,English-Français-Pусский,6.8
2279,Urban Legend,1998,Horror-Thriller,14000000,en,Urban Legend,/2oIf0ibr0zlhuhgbOwFSHimh7P6.jpg,Original Film-TriStar Pictures-Phoenix Pictures-Canal+ Droits Audiovisuels,Canada-France-United States of America,1998-09-25,72527595.0,99.0,English-Italiano,5.6
2280,Clay Pigeons,1998,Comedy-Crime-Drama-Thriller,0,en,Clay Pigeons,/titlFNXp9nATuiyOr0Q3QCKW7IW.jpg,Intermedia Films-IMF Internationale Medien und Film GmbH & Co. 2. Produktions KG-Fade In Films,Germany-United States of America,1998-09-25,0.0,104.0,English,6.3
2281,Monument Ave.,1998,Crime-Drama-Thriller,0,en,Monument Ave.,/hWthx3bzq6FoDUxu0bqZIwQqrSq.jpg,Clinica Estetico-Spanky Pictures-The Kushner-Locke Company-Phoenician Films-Apostle-Tribeca Productions-Filmline International,Canada-United States of America,1998-09-25,0.0,93.0,English,6.3
2282,Pecker,1998,Comedy-Drama,0,en,Pecker,/zU37bUEGBuX7c7j6l04lMyn2M0m.jpg,Polar Entertainment,United States of America,1998-09-16,0.0,87.0,English,6.0
2284,Bandit Queen,1994,Drama-Foreign,0,en,Bandit Queen,/zoYg9IliZbCWYxDg4LTCnlEn7JO.jpg,Channel Four Films-Kaleidoscope Entertainment-Kaleidoscope Productions,India-United Kingdom,1994-09-09,399.0,119.0,-हिन्दी,7.1
2285,If....,1968,Drama,0,en,If....,/cR4v6Ph37Zedmg7KEKO2VC5tkga.jpg,Paramount Pictures-Memorial Enterprises,United Kingdom,1968-12-19,500000.0,111.0,English-Latin,7.2
2287,Them!,1954,Horror-Mystery-Sci-Fi-Science Fiction-Thriller-War,23000000,en,Them!,/ndYEgAzS01AlrUr4yetiJYOVMz1.jpg,Warner Bros.,United States of America,1954-06-16,0.0,94.0,English,6.8
2290,Stardust Memories,1980,Comedy-Drama-Romance,10000000,en,Stardust Memories,/97Xg6j23ddpQVxlain2vTMmzDdK.jpg,United Artists-Jack Rollins & Charles H. Joffe Productions,United States of America,1980-09-26,10389003.0,89.0,English,6.9
2291,Edward Scissorhands,1990,Drama-Fantasy-Romance,20000000,en,Edward Scissorhands,/kgLTB53HinftRRwhft7yrUOclDC.jpg,Twentieth Century Fox Film Corporation,United States of America,1990-12-05,53000000.0,105.0,English,7.5
2292,Overnight Delivery,1996,Comedy-Romance,12000000,en,Overnight Delivery,/eaQDlBPTdvgWkr7jxzlKd5pBd4u.jpg,New Line Cinema-Motion Picture Corporation of America (MPCA),United States of America,1998-04-07,0.0,87.0,Deutsch,5.8
2293,Shadrach,1998,Drama,0,en,Shadrach,/ll0OF0HyXuPrSBf5R0UfdMfQ9Au.jpg,Nu Image Films-Millennium Films-Tidewater Pictures Inc.,United States of America,1998-09-22,0.0,89.0,English,6.6
2294,Antz,1998,Adventure-Animation-Children's-Comedy-Family,60000000,en,Antz,/3biVcPu5hrfKUMC73sTFq17dmmS.jpg,DreamWorks SKG-Pacific Data Images (PDI)-DreamWorks Animation,United States of America,1998-10-02,171757863.0,83.0,English,6.0
2297,What Dreams May Come,1998,Drama-Fantasy-Romance,85000000,en,What Dreams May Come,/rNQH6Q8RPXD59aqGckST3CKQbCf.jpg,PolyGram Filmed Entertainment,New Zealand-United States of America,1998-10-02,71485043.0,113.0,English,6.8
2298,Strangeland,1998,Horror-Thriller,1100000,en,Strangeland,/4N5c0y9ab4rbz9un65waaBKWIhq.jpg,Shooting Gallery-Snider Than Thou Productions Inc.,United States of America,1998-10-02,631221.0,86.0,English,4.7
2301,History of the World: Part I,1981,Comedy,11000000,en,History of the World: Part I,/6jOfKftlw1M5cT2oijL3U1Lt6Up.jpg,Twentieth Century Fox Film Corporation-Brooksfilms,United States of America,1981-06-12,31672907.0,92.0,Français-Latin-English,6.5
2302,My Cousin Vinny,1992,Comedy-Drama,11000000,en,My Cousin Vinny,/zcd2U5BAP0rYOucfcj8nE4VVVKC.jpg,Twentieth Century Fox Film Corporation-Palo Vista Productions-Peter V. Miller Investment Corp.,United States of America,1992-03-13,64088552.0,120.0,English,7.3
2303,Nashville,1975,Drama-Music-Musical,2200000,en,Nashville,/bGnArVmtOqBqU5TDGi5DewcDKQd.jpg,Paramount Pictures-American Broadcasting Company (ABC)-ABC Entertainment,United States of America,1975-06-11,0.0,159.0,English,7.2
2305,Slam,1998,Drama,1,en,Slam,/ia9OuD1ijbO7amEaNzUvbeLWbi0.jpg,,,1998-10-07,0.0,100.0,,6.7
2306,Holy Man,1998,Comedy-Drama,60000000,en,Holy Man,/11mINUUPFtqEBdsbayBenOaTWbP.jpg,Caravan Pictures-Touchstone Pictures,United States of America,1998-10-08,0.0,114.0,English,4.9
